#Measurement data
#2022-07-25 14:20:06

#Time (days)	Power (W)	Current (A)
0.00762690	2035.760000	8.636300
0.00763863	2035.760000	8.636300
0.00764986	2032.820000	8.626600
0.00766144	2032.820000	8.626600
0.00767319	2032.820000	8.626600
0.00768471	2032.820000	8.626600
0.00769674	2034.900000	8.637000
0.00770784	2034.900000	8.637000
0.00771953	2034.900000	8.637000
0.00773263	2039.050000	8.653500
0.00774391	2039.050000	8.653500
0.00775413	2037.540000	8.650600
0.00776578	2037.540000	8.650600
0.00777741	2037.540000	8.650600
0.00778898	2039.120000	8.653800
0.00780052	2039.120000	8.653800
0.00781209	2039.120000	8.653800
0.00782358	2040.910000	8.657800
0.00783546	2040.910000	8.657800
0.00784675	2040.910000	8.657800
0.00785852	2040.910000	8.657800
0.00787015	2040.330000	8.657500
0.00788191	2040.330000	8.657500
0.00789351	2040.330000	8.657500
0.00790486	2035.180000	8.634200
0.00791632	2035.180000	8.634200
0.00792809	2028.600000	8.620000
0.00793928	2028.600000	8.620000
0.00795106	2028.600000	8.620000
0.00796265	2017.520000	8.597700
0.00797475	2017.520000	8.597700
0.00798563	2017.520000	8.597700
0.00799716	2017.520000	8.597700
0.00800882	2010.080000	8.582500
0.00802054	2010.080000	8.582500
0.00803220	2010.080000	8.582500
0.00804360	2006.930000	8.576100
0.00805521	2006.930000	8.576100
0.00806661	2006.930000	8.576100
0.00807853	2006.860000	8.576200
0.00808976	2006.860000	8.576200
0.00810147	2006.860000	8.576200
0.00811376	2006.860000	8.576200
0.00812464	2006.860000	8.576200
0.00813620	2015.160000	8.593700
0.00814784	2015.160000	8.593700
0.00815938	2015.160000	8.593700
0.00817081	2015.160000	8.593700
0.00818281	2030.180000	8.625200
0.00819451	2030.180000	8.625200
0.00820579	2030.180000	8.625200
0.00821734	2039.480000	8.644300
0.00822925	2039.480000	8.644300
0.00824073	2040.260000	8.644300
0.00825240	2040.260000	8.646100
0.00826391	2040.260000	8.646100
0.00827531	2040.260000	8.646500
0.00828697	2040.260000	8.646500
0.00829867	2040.260000	8.646500
0.00831028	2036.330000	8.631000
0.00832184	2036.330000	8.631000
0.00833370	2036.330000	8.631000
0.00834501	2036.330000	8.631000
0.00835640	2040.050000	8.654800
0.00836800	2040.050000	8.654800
0.00837975	2040.050000	8.654800
0.00839163	2038.260000	8.652700
0.00840280	2038.260000	8.652700
0.00841437	2037.830000	8.652000
0.00842606	2037.830000	8.652000
0.00843834	2037.830000	8.652000
0.00844957	2038.400000	8.653100
0.00846139	2038.400000	8.653100
0.00847263	2038.400000	8.653100
0.00848446	2039.550000	8.655300
0.00849756	2039.550000	8.655300
0.00850792	2039.550000	8.655300
0.00851961	2039.550000	8.655300
0.00853157	2039.120000	8.655200
0.00854294	2039.120000	8.655200
0.00855453	2039.120000	8.655200
0.00856582	2032.390000	8.623300
0.00857743	2032.390000	8.623300
0.00858905	2033.820000	8.627300
0.00860053	2033.820000	8.627300
0.00861213	2033.820000	8.627300
0.00862376	2045.270000	8.676100
0.00863564	2045.270000	8.676100
0.00864683	2045.270000	8.676100
0.00865867	2037.540000	8.660600
0.00867057	2037.540000	8.660600
0.00868194	2037.540000	8.660600
0.00869341	2037.540000	8.660600
0.00870502	2034.540000	8.654400
0.00871681	2034.540000	8.654400
0.00872826	2027.750000	8.640700
0.00873972	2027.750000	8.640700
0.00875139	2027.750000	8.640700
0.00876294	2019.450000	8.623400
0.00877457	2019.450000	8.623400
0.00878601	2019.450000	8.623400
0.00879760	2020.810000	8.626000
0.00880926	2020.810000	8.626000
0.00882084	2020.810000	8.626000
0.00883277	2020.810000	8.626000
0.00884390	2022.020000	8.628400
0.00885546	2022.020000	8.628400
0.00886714	2022.020000	8.628400
0.00887881	2024.810000	8.634500
0.00889031	2024.810000	8.634500
0.00890213	2024.380000	8.633400
0.00891317	2024.380000	8.633400
0.00892488	2024.380000	8.633400
0.00893696	2022.520000	8.626000
0.00894815	2022.520000	8.626000
0.00896041	2022.520000	8.626000
0.00897148	2007.860000	8.570500
0.00898347	2007.860000	8.570500
0.00899458	2007.860000	8.570500
0.00900625	2007.860000	8.570500
0.00901774	2012.510000	8.591400
0.00902953	2012.510000	8.591400
0.00904110	2012.510000	8.591400
0.00905266	2002.430000	8.578600
0.00906444	2002.430000	8.578600
0.00907572	1995.200000	8.563700
0.00908738	1995.200000	8.563700
0.00909910	1995.200000	8.563700
0.00911081	2020.380000	8.616300
0.00912235	2020.380000	8.616300
0.00913387	2020.380000	8.616300
