#Measurement data
#16.05.2022 13:31:20

#Time (days)	Power (W)	Current (A)
0.008259	26.240000	0.322000
0.008271	26.240000	0.322000
0.008282	26.240000	0.322000
0.008294	26.240000	0.322800
0.008306	26.240000	0.322800
0.008320	26.240000	0.322800
0.008330	26.170000	0.314900
0.008340	26.170000	0.314900
0.008354	26.170000	0.314900
0.008363	26.170000	0.316300
0.008374	26.170000	0.316300
0.008386	26.170000	0.316300
0.008397	26.170000	0.316300
0.008409	26.170000	0.316300
0.008421	26.170000	0.316300
0.008432	26.170000	0.317000
0.008444	26.170000	0.317000
0.008455	26.170000	0.317000
0.008467	26.170000	0.319600
0.008479	26.170000	0.319600
0.008492	26.170000	0.319600
0.008503	26.170000	0.320200
0.008514	26.170000	0.320200
0.008525	26.100000	0.320100
0.008536	26.100000	0.320100
0.008549	26.100000	0.320100
0.008562	26.100000	0.321300
0.008572	26.100000	0.321300
0.008585	26.100000	0.321300
0.008594	26.100000	0.321300
0.008606	26.100000	0.322100
0.008618	26.100000	0.322100
0.008629	26.100000	0.322100
0.008641	26.100000	0.320800
0.008654	26.100000	0.320800
0.008664	26.100000	0.320800
0.008676	26.100000	0.320000
0.008688	26.100000	0.320000
0.008698	26.100000	0.323700
0.008711	26.100000	0.323700
0.008722	26.100000	0.323700
0.008733	26.100000	0.323700
0.008745	26.100000	0.323700
0.008757	26.100000	0.323700
0.008768	26.100000	0.323700
0.008779	41.190000	0.466700
0.008791	41.190000	0.466700
0.008803	41.190000	0.466700
0.008817	33.970000	0.372600
0.008830	33.970000	0.372600
0.008838	31.970000	0.372600
0.008849	31.970000	0.347200
0.008872	31.970000	0.347200
0.008874	32.610000	0.357800
0.008884	32.610000	0.357800
0.008895	32.610000	0.357800
0.008907	32.610000	0.357800
0.008919	31.610000	0.346500
0.008930	31.610000	0.346500
0.008942	31.610000	0.346500
0.008954	30.390000	0.352500
0.008965	30.390000	0.352500
0.008977	30.390000	0.352500
0.008988	26.100000	0.324900
0.009000	26.100000	0.324900
0.009011	26.030000	0.322200
0.009023	26.030000	0.322200
0.009035	26.030000	0.322200
0.009046	26.030000	0.322200
0.009058	26.170000	0.326600
0.009069	26.170000	0.326600
0.009081	26.170000	0.326600
0.009092	25.960000	0.321400
0.009104	25.960000	0.321400
0.009116	25.960000	0.321400
0.009127	25.960000	0.321100
0.009139	25.960000	0.321100
0.009151	25.960000	0.321100
0.009162	25.960000	0.323400
0.009174	25.960000	0.323400
0.009186	25.960000	0.320100
0.009197	25.960000	0.320100
0.009209	25.960000	0.320100
0.009220	25.960000	0.320100
0.009232	25.960000	0.322300
0.009244	25.960000	0.322300
0.009255	25.960000	0.322300
0.009267	25.960000	0.319500
0.009278	25.960000	0.319500
0.009290	25.960000	0.319500
0.009302	25.960000	0.319600
0.009314	25.960000	0.319600
0.009324	25.960000	0.319600
0.009336	25.890000	0.318100
0.009348	25.890000	0.318100
0.009359	25.890000	0.318500
0.009371	25.890000	0.318500
0.009387	25.890000	0.318500
0.009394	25.890000	0.318500
0.009405	25.890000	0.320300
