#Measurement data
#2022-07-23 17:09:05

#Time (days)	Power (W)	Current (A)
0.00741388	31.250000	0.270600
0.00741581	31.250000	0.270600
0.00742363	31.250000	0.270600
0.00743519	34.470000	0.306200
0.00749318	34.470000	0.306200
0.00753000	34.260000	0.312400
0.00753185	34.180000	0.297500
0.00753929	34.180000	0.297500
0.00756253	34.180000	0.297500
0.00756454	34.260000	0.300800
0.00757443	34.260000	0.300800
0.00758617	34.260000	0.300800
0.00759774	34.260000	0.300800
0.00760940	34.260000	0.297800
0.00763278	34.260000	0.297800
0.00763477	34.330000	0.299100
0.00782959	34.330000	0.314300
0.00786608	34.400000	0.288300
0.00786802	37.190000	0.338600
0.00787691	37.260000	0.332900
0.00790064	37.260000	0.332900
0.00790301	37.260000	0.332900
0.00794663	37.260000	0.332900
0.00794869	37.400000	0.334200
0.00795829	37.400000	0.334200
0.00800463	37.400000	0.334200
0.00800641	37.400000	0.333500
0.00801609	36.620000	0.312500
0.00802787	36.620000	0.312500
0.00803963	36.620000	0.312500
0.00805095	36.620000	0.312500
0.00806251	36.620000	0.312500
0.00807391	36.620000	0.312500
0.00808572	36.620000	0.312500
0.00809725	33.470000	0.297200
0.00810883	33.470000	0.297200
0.00812028	33.400000	0.296900
0.00816672	33.400000	0.296900
0.00816836	33.250000	0.297400
0.00817895	33.250000	0.297400
0.00819041	33.250000	0.307300
0.00823671	33.250000	0.307300
0.00823887	33.250000	0.294700
0.00824817	33.250000	0.294700
0.00827153	33.250000	0.294700
0.00827348	33.180000	0.306200
0.00828279	33.180000	0.306200
0.00829469	33.250000	0.296500
0.00831816	33.250000	0.296500
0.00836642	33.250000	0.297300
0.00836861	33.250000	0.307700
0.00837554	33.250000	0.307700
0.00838706	33.250000	0.307700
0.00839872	33.110000	0.291000
0.00841057	33.110000	0.291000
0.00842200	33.110000	0.291000
0.00843345	33.110000	0.291000
0.00844513	33.400000	0.278100
0.00856100	33.400000	0.278100
0.00856263	37.190000	0.339900
0.00857361	37.050000	0.328900
0.00858513	37.050000	0.328900
0.00864321	37.050000	0.328900
0.00864486	36.900000	0.327000
0.00865471	36.900000	0.327000
0.00867795	34.180000	0.286000
0.00867957	34.180000	0.286000
0.00868950	34.180000	0.286000
0.00870100	34.180000	0.286000
0.00871247	29.820000	0.252600
0.00872382	29.820000	0.252600
0.00873608	29.820000	0.252600
0.00874722	33.470000	0.298600
0.00875888	33.470000	0.298600
0.00877039	33.470000	0.298600
0.00878192	33.470000	0.298600
0.00879375	33.470000	0.298600
0.00880507	33.470000	0.298600
0.00881749	33.760000	0.302600
0.00882934	33.760000	0.302600
0.00884041	33.760000	0.302600
0.00885171	33.760000	0.302900
0.00890932	33.760000	0.302900
0.00891096	33.900000	0.304500
0.00892113	33.760000	0.300900
0.00893253	33.760000	0.300900
0.00894403	33.760000	0.300900
0.00895581	33.680000	0.300200
0.00896785	33.680000	0.300200
0.00897896	33.680000	0.300200
0.00899059	33.830000	0.299900
0.00900227	33.830000	0.299900
0.00901431	33.830000	0.299900
0.00902604	33.760000	0.301000
0.00903718	33.760000	0.301000
0.00904909	33.760000	0.301000
0.00906015	33.760000	0.299400
0.00910681	33.760000	0.299400
0.00910851	32.400000	0.270800
0.00911809	32.400000	0.270800
0.00913005	32.320000	0.271600
0.00914157	32.320000	0.271600
0.00918791	32.320000	0.271600
0.00918951	36.760000	0.328800
0.00920001	36.970000	0.330300
0.00921152	36.970000	0.330300
0.00922297	36.970000	0.330300
0.00923447	36.900000	0.329400
0.00924618	36.900000	0.329400
0.00925792	36.900000	0.329400
0.00926957	37.050000	0.329400
0.00928093	37.050000	0.329400
0.00929289	37.050000	0.329400
0.00931578	36.900000	0.329400
0.00931731	36.900000	0.329400
0.00932735	36.900000	0.329400
0.00935080	37.190000	0.323600
0.00935256	37.190000	0.323600
0.00936235	37.190000	0.323600
0.00937402	31.470000	0.264400
0.00938524	31.470000	0.264400
0.00939708	31.470000	0.264400
0.00940850	33.110000	0.294400
0.00942000	33.110000	0.294400
0.00944311	33.250000	0.294300
0.00944494	33.250000	0.294300
0.00946671	33.250000	0.294300
0.00950310	33.250000	0.294300
0.00950479	33.180000	0.294900
0.00951306	33.180000	0.294900
0.00952476	33.180000	0.294900
0.00953645	33.180000	0.294900
0.00954808	33.250000	0.295200
0.00955968	33.250000	0.295200
0.00957116	33.250000	0.295200
0.00959451	33.330000	0.295800
0.00963096	33.330000	0.295800
0.00963253	33.330000	0.295800
0.00964065	33.330000	0.295800
0.00966405	33.400000	0.296000
0.00966587	33.400000	0.296000
0.00967557	33.400000	0.296000
0.00968704	33.400000	0.295400
0.00969854	33.400000	0.295400
0.00971014	33.400000	0.295400
0.00972194	33.180000	0.297600
0.00973370	33.180000	0.297600
0.00974566	33.180000	0.297600
0.00975709	33.900000	0.296100
0.00980358	33.900000	0.296100
0.00980522	33.110000	0.277600
0.00981516	33.110000	0.277600
0.00982672	36.540000	0.322400
0.00983824	36.540000	0.322400
0.00984962	36.540000	0.322400
0.00986150	37.330000	0.329900
0.00987280	37.330000	0.329900
0.00988462	37.330000	0.329900
0.00989623	37.260000	0.330500
0.00990773	37.260000	0.330500
0.00991927	37.260000	0.330500
0.00993097	37.120000	0.329800
0.00994262	37.120000	0.329800
0.00995425	37.190000	0.329000
0.00996589	37.190000	0.329000
0.01001175	36.470000	0.308000
0.01001338	36.470000	0.308000
0.01002350	36.470000	0.308000
0.01003525	30.820000	0.258300
0.01004692	30.820000	0.258300
0.01005837	30.820000	0.258300
0.01007005	31.470000	0.275200
0.01008162	31.470000	0.275200
0.01009296	33.830000	0.299600
0.01010480	33.830000	0.299600
0.01011637	33.830000	0.299600
0.01012819	33.830000	0.299600
0.01013975	34.040000	0.302400
0.01015134	34.040000	0.302400
0.01016292	34.040000	0.302400
0.01017484	34.260000	0.304300
0.01018645	34.260000	0.304300
0.01019847	34.260000	0.304300
0.01021003	34.180000	0.303900
0.01022108	34.180000	0.303900
0.01023253	34.180000	0.303900
0.01024428	34.180000	0.303900
0.01025610	34.180000	0.303900
0.01026796	34.260000	0.302700
0.01027957	34.260000	0.302700
0.01029071	34.260000	0.302700
0.01030258	34.260000	0.302700
0.01031395	34.180000	0.302400
0.01032569	34.180000	0.302400
0.01037267	34.180000	0.302400
0.01037413	33.900000	0.300000
0.01039517	33.970000	0.300800
0.01039750	33.970000	0.300800
0.01040726	33.970000	0.300800
0.01043038	34.470000	0.295000
0.01043198	34.470000	0.295000
0.01044197	30.110000	0.253800
0.01045323	30.110000	0.253800
0.01046558	30.110000	0.253800
0.01047653	30.110000	0.253800
0.01048824	34.970000	0.306000
0.01049992	34.970000	0.306000
0.01051123	34.970000	0.306000
0.01052277	36.830000	0.324400
0.01053426	36.830000	0.324400
0.01054661	36.830000	0.324400
0.01055824	36.830000	0.324500
0.01056973	36.830000	0.324500
0.01058072	36.970000	0.326800
0.01059258	36.970000	0.326800
0.01060426	36.970000	0.326800
0.01061572	37.120000	0.328400
0.01062740	37.120000	0.328400
0.01063896	37.120000	0.328400
0.01065053	37.120000	0.328400
0.01066213	37.190000	0.328300
0.01067373	37.190000	0.328300
0.01068567	37.190000	0.328300
0.01069775	32.900000	0.274600
0.01070903	32.900000	0.274600
0.01072106	32.900000	0.274600
0.01073229	31.970000	0.280400
0.01074396	31.970000	0.280400
0.01075560	33.470000	0.297100
0.01076712	33.470000	0.297100
0.01077890	33.470000	0.297100
0.01079034	33.470000	0.297400
0.01080178	33.470000	0.297400
0.01082528	33.470000	0.297400
0.01082708	33.470000	0.298900
0.01083668	33.470000	0.298900
0.01084841	33.470000	0.298900
0.01085979	33.470000	0.298900
0.01087149	33.400000	0.299500
0.01088325	33.400000	0.299500
0.01089479	33.470000	0.299500
0.01090625	33.470000	0.296400
0.01091793	33.470000	0.296400
0.01092942	33.680000	0.298500
0.01097600	33.680000	0.298500
0.01097779	33.680000	0.298500
0.01098786	33.680000	0.298500
0.01099986	33.680000	0.298500
0.01101102	33.540000	0.297400
0.01102251	33.540000	0.297400
0.01103422	33.540000	0.297400
0.01104661	33.540000	0.296800
0.01105734	33.540000	0.296800
0.01106911	33.540000	0.296800
0.01108041	33.540000	0.296800
0.01109242	33.540000	0.296800
0.01110385	31.320000	0.265200
0.01111522	31.320000	0.265200
0.01112691	31.320000	0.265200
0.01113860	33.830000	0.296900
0.01115014	33.830000	0.296900
0.01119653	37.550000	0.333800
0.01119795	37.550000	0.333800
0.01120826	37.550000	0.333800
0.01121993	37.330000	0.331200
0.01123155	37.330000	0.331200
0.01124293	37.470000	0.333700
0.01125458	37.470000	0.333700
0.01126644	37.470000	0.333700
0.01127792	37.120000	0.329800
0.01128959	37.120000	0.329800
0.01130122	37.120000	0.329800
0.01131260	37.400000	0.325200
0.01132446	37.400000	0.325200
0.01133583	37.400000	0.325200
0.01134795	37.400000	0.325200
0.01135968	33.900000	0.283900
0.01137150	33.900000	0.283900
0.01138312	33.900000	0.283900
0.01139409	30.820000	0.260600
0.01140558	30.820000	0.260600
0.01141713	34.610000	0.308100
0.01142896	34.610000	0.308100
0.01144042	34.610000	0.308100
0.01145198	34.470000	0.306200
0.01146359	34.470000	0.306200
0.01147538	34.470000	0.306200
0.01148677	34.400000	0.303600
0.01153326	34.400000	0.303600
0.01154661	34.400000	0.303900
0.01154847	34.400000	0.303900
0.01155633	34.400000	0.303900
0.01156787	34.470000	0.305700
0.01157956	34.470000	0.305700
0.01159110	34.330000	0.303500
0.01160266	34.330000	0.303500
0.01161431	34.330000	0.303500
0.01162604	34.330000	0.304600
0.01163766	34.330000	0.304600
0.01164926	34.330000	0.304600
0.01167270	34.260000	0.303200
0.01167434	34.260000	0.303200
0.01168421	34.260000	0.303200
0.01169603	34.260000	0.303200
0.01170785	34.260000	0.303200
0.01171934	34.260000	0.303200
0.01176573	34.680000	0.305600
0.01176738	31.970000	0.268600
0.01177738	31.970000	0.268600
0.01178888	31.970000	0.268600
0.01180071	34.040000	0.283900
0.01181218	34.040000	0.283900
0.01182376	34.040000	0.283900
0.01184670	36.760000	0.323700
0.01185998	36.760000	0.323700
0.01186171	36.760000	0.323700
0.01187000	36.760000	0.323700
0.01188155	36.900000	0.326300
0.01189321	36.900000	0.326300
0.01190472	36.760000	0.324500
0.01191635	36.760000	0.324500
0.01196259	36.760000	0.324500
0.01196410	36.760000	0.324200
0.01200925	36.540000	0.321900
0.01201079	35.190000	0.294800
0.01202037	35.190000	0.294800
0.01203199	35.190000	0.294800
0.01207819	35.190000	0.294800
0.01207970	33.040000	0.289900
0.01208994	33.040000	0.289900
0.01211322	33.250000	0.293800
0.01212646	33.250000	0.293800
0.01212794	33.250000	0.293800
0.01213637	33.250000	0.293800
0.01217133	33.110000	0.293500
0.01218469	33.110000	0.293500
0.01218634	33.110000	0.294800
0.01219492	33.110000	0.294800
0.01220646	33.110000	0.294800
0.01221793	33.180000	0.293300
0.01224111	33.180000	0.293300
0.01224262	33.180000	0.293300
0.01228744	33.110000	0.294400
0.01230094	33.110000	0.295000
0.01230272	33.110000	0.295000
0.01231104	33.110000	0.295000
0.01232249	33.180000	0.295200
0.01233436	33.180000	0.295200
0.01234593	33.180000	0.295200
0.01235763	33.180000	0.295200
0.01236904	33.250000	0.293800
0.01241529	33.250000	0.293800
0.01241685	33.400000	0.295300
0.01242694	33.400000	0.295300
0.01243848	33.400000	0.295300
0.01245017	33.400000	0.295300
0.01246168	33.970000	0.283800
0.01247328	33.970000	0.283800
0.01248475	33.970000	0.283800
0.01253120	36.900000	0.323300
0.01253295	37.050000	0.324800
0.01255461	37.050000	0.324800
0.01255635	37.050000	0.324800
0.01256625	36.900000	0.324700
0.01257749	36.900000	0.324700
0.01262384	36.900000	0.324700
0.01272964	36.900000	0.325200
0.01273127	29.820000	0.252300
0.01274009	33.970000	0.299100
0.01275177	33.970000	0.299100
0.01276332	33.970000	0.299100
0.01280971	33.970000	0.299500
0.01281134	33.830000	0.299100
0.01282138	33.830000	0.299100
0.01283281	33.830000	0.299100
0.01284451	33.900000	0.300800
0.01285587	33.900000	0.300800
0.01286771	33.900000	0.300800
0.01287920	33.900000	0.303600
0.01290257	33.900000	0.303600
0.01290428	33.900000	0.303600
0.01291398	33.760000	0.300000
0.01292545	33.760000	0.300000
0.01293715	33.760000	0.300000
0.01294859	33.760000	0.299300
0.01296039	33.760000	0.299300
0.01297198	33.760000	0.299300
0.01298343	33.760000	0.300800
0.01299514	33.760000	0.300800
0.01300672	33.760000	0.300800
0.01301839	33.900000	0.299200
0.01303044	33.900000	0.299200
0.01304197	33.900000	0.299200
0.01305360	33.760000	0.301000
0.01307622	33.760000	0.301000
0.01308948	33.400000	0.284000
0.01309110	33.400000	0.284000
0.01309937	33.400000	0.284000
0.01311093	33.400000	0.284000
0.01315742	33.330000	0.278900
0.01315905	33.330000	0.278900
0.01316869	33.330000	0.278900
0.01318014	33.330000	0.278900
0.01319181	33.330000	0.278900
0.01320346	36.690000	0.324100
0.01321517	36.690000	0.324100
0.01322660	36.830000	0.324300
0.01323822	36.830000	0.324300
0.01324970	36.830000	0.324300
0.01326150	36.830000	0.325100
0.01327341	36.830000	0.325100
0.01328491	36.830000	0.325100
0.01333139	36.540000	0.321200
0.01336796	36.690000	0.311400
0.01336959	31.390000	0.261700
0.01337822	31.390000	0.261700
0.01338966	31.390000	0.261700
0.01340128	31.320000	0.277200
0.01341285	31.320000	0.277200
0.01342448	31.320000	0.277200
0.01343602	33.180000	0.291600
0.01348260	33.180000	0.291600
0.01348435	33.110000	0.290200
0.01349450	33.110000	0.290200
0.01350615	33.040000	0.290300
0.01351797	33.040000	0.290300
0.01352948	33.040000	0.291000
0.01355278	33.040000	0.291000
0.01355436	33.040000	0.291000
0.01356431	33.040000	0.291000
0.01357584	33.110000	0.291200
0.01362201	33.110000	0.291200
0.01362414	33.040000	0.290600
0.01363436	33.040000	0.290600
0.01368032	33.040000	0.289800
0.01368257	32.970000	0.288600
0.01369267	32.970000	0.288600
0.01370434	32.900000	0.289000
0.01371584	32.900000	0.289000
0.01372749	32.900000	0.289000
0.01376288	33.400000	0.281300
0.01377684	33.400000	0.281300
0.01377903	31.680000	0.263500
0.01378575	31.680000	0.263500
0.01379744	31.680000	0.263500
0.01380900	31.680000	0.263500
0.01382081	34.260000	0.302200
0.01383233	34.260000	0.302200
0.01384397	34.260000	0.302200
0.01385606	36.540000	0.322000
0.01386738	36.540000	0.322000
0.01389034	36.540000	0.322000
0.01389233	36.540000	0.322000
0.01390190	36.540000	0.322000
0.01391344	36.540000	0.322000
0.01392499	36.620000	0.321000
0.01393662	36.620000	0.321000
0.01394802	36.620000	0.321000
0.01395962	36.470000	0.321000
0.01397137	36.470000	0.321000
0.01398328	36.470000	0.321000
0.01399481	36.760000	0.314500
0.01400622	36.760000	0.314500
0.01401779	32.470000	0.271800
0.01402948	32.470000	0.271800
0.01404138	32.470000	0.271800
0.01406477	31.680000	0.283900
0.01406683	31.680000	0.283900
0.01407586	31.680000	0.283900
0.01408747	31.680000	0.283900
0.01409931	33.680000	0.301800
0.01411063	33.680000	0.301800
0.01412233	33.680000	0.301800
0.01416865	33.610000	0.300400
0.01418227	33.680000	0.300600
0.01418432	33.680000	0.300600
0.01419177	33.610000	0.298900
0.01420336	33.610000	0.298900
0.01421493	33.610000	0.298900
0.01422678	33.680000	0.298200
0.01425002	33.680000	0.298200
0.01425201	33.680000	0.298200
0.01426134	33.680000	0.298200
