#Measurement data
#2022-09-18 17:28:48

#Time (days)	Power (W)	Current (A)
0.00492663	28.460000	0.228300
0.00493824	28.460000	0.228300
0.00494976	28.460000	0.228300
0.00496138	28.180000	0.225600
0.00497286	28.180000	0.225600
0.00498444	28.180000	0.225600
0.00499603	28.180000	0.225600
0.00500764	28.250000	0.225200
0.00501941	28.250000	0.225200
0.00503084	29.110000	0.225200
0.00504235	29.110000	0.230900
0.00505389	29.110000	0.230900
0.00506554	28.530000	0.227000
0.00507708	28.530000	0.227000
0.00508860	28.530000	0.227000
0.00510022	28.820000	0.230300
0.00511177	28.820000	0.230300
0.00512339	28.820000	0.230300
0.00513488	29.030000	0.232100
0.00514656	29.030000	0.232100
0.00515811	29.030000	0.232100
0.00516966	29.030000	0.232100
0.00518124	28.820000	0.230300
0.00519362	28.820000	0.230300
0.00520439	29.030000	0.233500
0.00521588	29.030000	0.233500
0.00522751	29.030000	0.233500
0.00523906	28.890000	0.231700
0.00525156	28.890000	0.231700
0.00526234	28.890000	0.231700
0.00527390	29.250000	0.233000
0.00528553	29.250000	0.233000
0.00529707	29.250000	0.233000
0.00530866	29.250000	0.233000
0.00532009	28.820000	0.230500
0.00533171	28.820000	0.230500
0.00534329	28.820000	0.230500
0.00535485	28.180000	0.225400
0.00536641	28.180000	0.225400
0.00537833	28.460000	0.226800
0.00538950	28.460000	0.226800
0.00540111	28.460000	0.226800
0.00541272	28.460000	0.229000
0.00542432	28.460000	0.229000
0.00543587	28.460000	0.229000
0.00544755	28.680000	0.230700
0.00545904	28.680000	0.230700
0.00547061	28.680000	0.230700
0.00548214	28.680000	0.230700
0.00549372	28.680000	0.230700
0.00550528	28.680000	0.230700
0.00551684	27.960000	0.230700
0.00552845	27.960000	0.224500
0.00554007	27.960000	0.224500
0.00555161	28.610000	0.229900
0.00556319	28.610000	0.229900
0.00557477	28.610000	0.229900
0.00558638	28.530000	0.230400
0.00559785	28.530000	0.230400
0.00560943	28.530000	0.230400
0.00562105	28.390000	0.231500
0.00563263	28.390000	0.231500
0.00564422	28.390000	0.231500
0.00565580	28.390000	0.231500
0.00566734	28.610000	0.231700
0.00567914	28.610000	0.231700
0.00569046	28.530000	0.230100
0.00570206	28.530000	0.230100
0.00571359	28.530000	0.230100
0.00572517	28.460000	0.227600
0.00573687	28.460000	0.227600
0.00574837	28.460000	0.227600
0.00575992	28.680000	0.228100
0.00577157	28.680000	0.228100
0.00578309	28.680000	0.228100
0.00579472	28.610000	0.227300
0.00580620	28.610000	0.227300
0.00581788	28.610000	0.227300
0.00582942	28.610000	0.227300
0.00584095	28.750000	0.228300
0.00585253	28.750000	0.228300
0.00586410	28.250000	0.224900
0.00587567	28.250000	0.224900
0.00588722	28.250000	0.224900
0.00589880	28.250000	0.225900
0.00591041	28.250000	0.225900
0.00592200	28.250000	0.225900
0.00593378	28.390000	0.226200
0.00594515	28.390000	0.226200
0.00595711	28.390000	0.226200
0.00596823	28.460000	0.226800
0.00597983	28.460000	0.226800
0.00599149	28.460000	0.226800
0.00600296	28.460000	0.226800
0.00601453	28.390000	0.226800
0.00602608	28.390000	0.226800
0.00603767	28.250000	0.224300
0.00604932	28.250000	0.224300
0.00606082	28.250000	0.224300
0.00607242	28.250000	0.224000
0.00608400	28.250000	0.224000
0.00609554	28.250000	0.224000
0.00610714	28.390000	0.224800
0.00611877	28.390000	0.224800
0.00613028	28.390000	0.224800
0.00614186	28.390000	0.224800
0.00615346	28.390000	0.226000
0.00616505	28.390000	0.226000
0.00617661	28.390000	0.226000
0.00618818	28.390000	0.230000
0.00619969	28.390000	0.230000
0.00621133	28.390000	0.230000
0.00622295	28.390000	0.230000
0.00623453	28.390000	0.230000
0.00624602	28.530000	0.229100
0.00625758	28.530000	0.229100
0.00626919	28.530000	0.229100
0.00628175	28.610000	0.229200
0.00629234	28.610000	0.229200
0.00630392	28.610000	0.229200
0.00631556	28.610000	0.229200
0.00632705	28.530000	0.228200
0.00633861	28.530000	0.228200
0.00635021	28.820000	0.230400
0.00636174	28.820000	0.230400
0.00637334	28.820000	0.230400
0.00638494	28.390000	0.227900
0.00639648	28.390000	0.227900
0.00640815	28.390000	0.227900
0.00641959	28.460000	0.227900
0.00643127	28.460000	0.227900
0.00644287	28.460000	0.227900
0.00645439	27.460000	0.222100
0.00646597	27.460000	0.222100
0.00647756	27.460000	0.222100
0.00648907	27.460000	0.222100
0.00650067	27.530000	0.221200
0.00651218	27.530000	0.221200
0.00652381	28.180000	0.227500
0.00653542	28.180000	0.227500
0.00654700	28.180000	0.227500
0.00655858	28.250000	0.228500
0.00657014	28.250000	0.228500
0.00658164	28.250000	0.228500
0.00659324	28.460000	0.229800
0.00660479	28.460000	0.229800
0.00661650	28.460000	0.229800
0.00662795	28.390000	0.227000
0.00663962	28.390000	0.227000
0.00665110	28.390000	0.227000
0.00666274	28.390000	0.227000
0.00667427	28.390000	0.227500
0.00668591	28.390000	0.227500
0.00669741	28.320000	0.227000
0.00670896	28.320000	0.227000
0.00672059	28.320000	0.227000
0.00673245	28.390000	0.226600
0.00674370	28.390000	0.226600
0.00675531	28.390000	0.226600
0.00676682	28.750000	0.228500
0.00677845	28.750000	0.228500
0.00679005	28.750000	0.228500
0.00680161	28.750000	0.228500
0.00681321	28.610000	0.227600
0.00682584	28.610000	0.227600
0.00683632	28.680000	0.227600
0.00684786	28.680000	0.229700
0.00685947	28.680000	0.229700
0.00687110	28.250000	0.227600
0.00688259	28.250000	0.227600
0.00689417	28.250000	0.227600
0.00690578	28.390000	0.227200
0.00691735	28.390000	0.227200
0.00692891	28.390000	0.227200
0.00694047	28.390000	0.227200
0.00695206	28.390000	0.227200
0.00696360	28.390000	0.227200
0.00697522	28.390000	0.227200
0.00698687	28.390000	0.226400
0.00699834	28.390000	0.226400
0.00700991	28.610000	0.227400
0.00702148	28.610000	0.227400
0.00703307	28.610000	0.227400
0.00704468	29.030000	0.231300
0.00705618	29.030000	0.231300
