#Measurement data
#2022-05-27 09:05:06

#Time (days)	Power (W)	Current (A)
0.00502678	2097.910000	9.156000
0.00503881	2097.910000	9.156000
0.00504991	2097.910000	9.156000
0.00506149	2096.120000	9.151100
0.00507352	2096.120000	9.151100
0.00508510	2096.120000	9.151100
0.00509662	2096.120000	9.151100
0.00510826	2099.130000	9.156300
0.00511980	2099.130000	9.156300
0.00513164	2099.560000	9.156300
0.00514304	2099.560000	9.155100
0.00515473	2099.560000	9.155100
0.00516639	2097.120000	9.148600
0.00517799	2097.120000	9.148600
0.00518966	2097.120000	9.148600
0.00520193	2088.110000	9.131300
0.00521297	2088.110000	9.131300
0.00522450	2088.110000	9.131300
0.00523608	2087.180000	9.128600
0.00524787	2087.180000	9.128600
0.00525933	2087.180000	9.128600
0.00527084	2087.180000	9.128600
0.00528243	2080.170000	9.114200
0.00529413	2080.170000	9.114200
0.00530583	2081.170000	9.114100
0.00531727	2081.170000	9.114100
0.00532884	2081.170000	9.114100
0.00534024	2080.960000	9.112900
0.00535181	2080.960000	9.112900
0.00536330	2080.960000	9.112900
0.00537503	2085.820000	9.119000
0.00538671	2085.820000	9.119000
0.00539824	2085.820000	9.119000
0.00540990	2088.830000	9.122800
0.00542132	2088.830000	9.122800
0.00543295	2088.830000	9.122800
0.00544443	2088.830000	9.122800
0.00545611	2087.400000	9.118500
0.00546769	2087.400000	9.118500
0.00547918	2083.460000	9.109800
0.00549087	2083.460000	9.109800
0.00550242	2083.460000	9.109800
0.00551392	2079.960000	9.102600
0.00552552	2079.960000	9.102600
0.00553712	2079.960000	9.102600
0.00554875	2078.380000	9.098900
0.00556031	2078.380000	9.098900
0.00557168	2078.380000	9.098900
0.00558347	2078.460000	9.097600
0.00559536	2078.460000	9.097600
0.00560694	2078.460000	9.097600
0.00561834	2078.460000	9.097600
0.00562988	2079.390000	9.097500
0.00564156	2079.390000	9.097500
0.00565317	2077.170000	9.091700
0.00566470	2077.170000	9.091700
0.00567645	2077.170000	9.091700
0.00568807	2069.520000	9.076600
0.00569993	2069.520000	9.076600
0.00571127	2069.520000	9.076600
0.00572309	2071.160000	9.079100
0.00573439	2071.160000	9.079100
0.00574691	2071.160000	9.079100
0.00575748	2068.870000	9.072800
0.00576919	2068.870000	9.072800
0.00578091	2068.870000	9.072800
0.00579249	2072.880000	9.078200
0.00580389	2072.880000	9.078200
0.00581578	2072.880000	9.078200
0.00582774	2081.890000	9.093100
0.00583928	2081.890000	9.093100
0.00585094	2081.890000	9.093100
0.00586257	2082.030000	9.091600
0.00587404	2082.030000	9.091600
0.00588556	2082.030000	9.091600
0.00589760	2083.680000	9.093000
0.00590878	2083.680000	9.093000
0.00592022	2083.680000	9.093000
0.00593203	2078.170000	9.062800
0.00594363	2078.170000	9.062800
0.00595521	2078.170000	9.062800
0.00596677	2073.880000	9.046300
0.00597838	2073.880000	9.046300
0.00598991	2073.880000	9.046300
0.00600178	2064.440000	9.008800
0.00601321	2064.440000	9.008800
0.00602479	2064.440000	9.008800
0.00603637	2055.850000	8.972400
0.00604796	2055.850000	8.972400
0.00605968	2055.850000	8.972400
0.00607125	2041.620000	8.910700
0.00608278	2041.620000	8.910700
0.00609439	2041.620000	8.910700
0.00610604	2043.270000	8.911400
0.00611784	2043.270000	8.911400
0.00612929	2043.270000	8.911400
0.00614088	2041.910000	8.906200
0.00615245	2041.910000	8.906200
0.00616434	2041.910000	8.906200
0.00617567	2041.050000	8.903400
0.00618713	2041.050000	8.903400
0.00619883	2041.050000	8.903400
0.00621039	2034.970000	8.892800
0.00622197	2034.970000	8.892800
0.00623356	2034.970000	8.892800
0.00624517	2028.030000	8.878700
0.00625670	2028.030000	8.878700
0.00626833	2035.680000	8.891100
0.00627976	2035.680000	8.891100
0.00629140	2035.680000	8.891100
0.00630299	2035.680000	8.891100
0.00631473	2036.830000	8.892800
0.00632640	2036.830000	8.892800
0.00633814	2036.830000	8.892800
0.00634970	2041.410000	8.900100
0.00636139	2041.410000	8.900100
0.00637292	2041.410000	8.900100
0.00638465	2040.260000	8.895700
0.00639627	2040.260000	8.895700
0.00640777	2040.260000	8.895700
0.00641940	2039.550000	8.893400
0.00643082	2039.550000	8.893400
0.00644252	2040.050000	8.892100
0.00645388	2040.050000	8.892100
0.00646541	2040.050000	8.892100
0.00647721	2040.050000	8.892100
0.00648885	2040.120000	8.890600
0.00650028	2040.120000	8.890600
0.00651203	2040.120000	8.890600
0.00652339	2040.410000	8.890700
0.00653501	2040.410000	8.890700
0.00654674	2040.410000	8.890700
0.00655804	2039.550000	8.886600
0.00656986	2039.550000	8.886600
0.00658152	2039.550000	8.886600
0.00659301	2035.470000	8.877700
0.00660483	2035.470000	8.877700
0.00661667	2035.470000	8.877700
0.00662818	2035.830000	8.876500
0.00663973	2035.830000	8.876500
0.00665191	2035.830000	8.876500
0.00666337	2034.180000	8.873300
0.00667481	2034.180000	8.873300
0.00668644	2034.180000	8.873300
0.00669803	1215.430000	6.823800
0.00670942	1215.430000	6.823800
0.00672108	1215.430000	6.823800
